pagename_airesante,province,antenne,zonesante,airesante,pagename_province,pagename_antenne,pagename_zonesante,iso3,grid3id,date,edit_par,source_acronym,sourceid,Shape_Length,Shape_Area,xmin,ymin,xmax,ymax
COD_Tshopo_Kisangani_Yahisuli_Likolo,Tshopo,Kisangani,Yahisuli,Likolo,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_5897911FF6,2024,CIESIN,multiple data sources,Tshopo_001,0.821052458998250,0.038570500512022,23.532646037000063,-0.000119614999960,23.742563694000069,0.252132377000066
COD_Tshopo_Kisangani_Yahisuli_Loya,Tshopo,Kisangani,Yahisuli,Loya,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_98F78417ED,2024,CIESIN,multiple data sources,Tshopo_001,0.639278698713589,0.010406821587168,23.868100852000055,0.134634249000044,24.052018632000056,0.269774931000029
COD_Tshopo_Kisangani_Yahisuli_Mokombe,Tshopo,Kisangani,Yahisuli,Mokombe,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_9452527933,2024,CIESIN,multiple data sources,Tshopo_001,0.599132595716649,0.017203977021502,23.635182531000055,-0.318101982999963,23.778012411000077,-0.110128332999977
COD_Tshopo_Kisangani_Yahisuli_Monoli,Tshopo,Kisangani,Yahisuli,Monoli,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_0BEB90E298,2024,CIESIN,multiple data sources,Tshopo_001,0.611007763996352,0.015370139857953,23.700698804000069,-0.199607824999930,23.874156240000048,-0.032306400999971
COD_Tshopo_Kisangani_Yahisuli_Wenge-Bas,Tshopo,Kisangani,Yahisuli,Wenge Bas,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_0B49159C19,2024,CIESIN,multiple data sources,Tshopo_001,0.814781969604690,0.023802816701652,23.962916802000052,0.006955472000072,24.225276656000062,0.153586934000032
COD_Tshopo_Kisangani_Yahisuli_Wenge-Haut,Tshopo,Kisangani,Yahisuli,Wenge Haut,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_DB984E4202,2024,CIESIN,multiple data sources,Tshopo_001,0.474649040065366,0.010899225479592,23.946423717000073,-0.072776652999949,24.092863384000054,0.042938908000053
COD_Tshopo_Kisangani_Yahisuli_Yaeme,Tshopo,Kisangani,Yahisuli,Yaeme,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_FE99DEEACD,2024,CIESIN,multiple data sources,Tshopo_001,0.995509564853889,0.031042015214651,23.730565916000046,-0.048789759999977,23.896143401000074,0.295060900000067
COD_Tshopo_Kisangani_Yahisuli_Yafala,Tshopo,Kisangani,Yahisuli,Yafala,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_218544CAE3,2024,CIESIN,multiple data sources,Tshopo_001,0.431392845765078,0.007629031243243,24.036479262000057,0.196465563000061,24.167604427000072,0.305645109000068
COD_Tshopo_Kisangani_Yahisuli_Yafeta,Tshopo,Kisangani,Yahisuli,Yafeta,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_4A150260A5,2024,CIESIN,multiple data sources,Tshopo_001,0.802443080078712,0.028148965352051,23.820706805000043,-0.051517055999966,23.983805668000059,0.240668319000065
COD_Tshopo_Kisangani_Yahisuli_Yahisuli,Tshopo,Kisangani,Yahisuli,Yahisuli,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_7D947D72AB,2024,CIESIN,multiple data sources,Tshopo_001,0.518291013849424,0.009225892114640,23.941537213000061,-0.167411892999951,24.077681307000034,-0.046215206999932
COD_Tshopo_Kisangani_Yahisuli_Yaokoli,Tshopo,Kisangani,Yahisuli,Yaokoli,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_5BB4AA9A2D,2024,CIESIN,multiple data sources,Tshopo_001,0.653308080217425,0.017797980906136,23.576404360000026,-0.180001271999970,23.747032407000063,0.033150661000036
COD_Tshopo_Kisangani_Yahisuli_Yaolenga,Tshopo,Kisangani,Yahisuli,Yaolenga,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_E66BEBBF29,2024,CIESIN,multiple data sources,Tshopo_001,0.338224643433404,0.007384516135973,23.722509317000060,-0.063431724999930,23.844269740000072,0.026646006000021
COD_Tshopo_Kisangani_Yahisuli_Yaolombo,Tshopo,Kisangani,Yahisuli,Yaolombo,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_9641567ACF,2024,CIESIN,multiple data sources,Tshopo_001,0.445020537517987,0.007179932413359,23.877642180000066,-0.136056725999936,24.004110057000048,-0.014801511999963
COD_Tshopo_Kisangani_Yahisuli_Yasunga,Tshopo,Kisangani,Yahisuli,Yasunga,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_6A89D7EEF3,2024,CIESIN,multiple data sources,Tshopo_001,0.586973395855178,0.012327407487789,24.040840661000061,-0.116725513999938,24.204436400000077,0.041514242000062
COD_Tshopo_Kisangani_Yahisuli_Yauta,Tshopo,Kisangani,Yahisuli,Yauta,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yahisuli,COD,GRID3_EFCD8863E0,2024,CIESIN,multiple data sources,Tshopo_001,0.313455348924384,0.005008223073378,23.850549736000062,-0.209726325999952,23.946610892000024,-0.114549804999967
COD_Tshopo_Kisangani_Yakusu_Bolongo-2,Tshopo,Kisangani,Yakusu,Bolongo 2,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_54F8E06F9D,2024,CIESIN,multiple data sources,Tshopo_001,0.693941604365205,0.018281352950874,24.427645860000041,0.439351087000034,24.628315000000043,0.619287235000058
COD_Tshopo_Kisangani_Yakusu_Ikongo,Tshopo,Kisangani,Yakusu,Ikongo,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_846E92BAC9,2024,CIESIN,multiple data sources,Tshopo_001,0.406986573605925,0.007405268855960,24.737587272000042,0.489552520000075,24.881617700000049,0.587342786000022
COD_Tshopo_Kisangani_Yakusu_Ilota,Tshopo,Kisangani,Yakusu,Ilota,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_F166632D16,2024,CIESIN,multiple data sources,Tshopo_001,0.615810367382037,0.019121802539245,24.232790948000059,0.320164309000063,24.435691067000050,0.488753605000056
COD_Tshopo_Kisangani_Yakusu_Lotokila-Etat,Tshopo,Kisangani,Yakusu,Lotokila Etat,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_918D1023E4,2024,CIESIN,multiple data sources,Tshopo_001,0.340525274444763,0.005000390370801,24.601369511000030,0.559883154000033,24.718481900000029,0.653793600000029
COD_Tshopo_Kisangani_Yakusu_Yaboya,Tshopo,Kisangani,Yakusu,Yaboya,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_177902DE13,2024,CIESIN,multiple data sources,Tshopo_001,0.255787979650920,0.003172634981440,24.845155339000030,0.539186005000033,24.920577811000044,0.620927878000032
COD_Tshopo_Kisangani_Yakusu_Yaesea,Tshopo,Kisangani,Yakusu,Yaesea,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_A5201B0069,2024,CIESIN,multiple data sources,Tshopo_001,0.417253986663303,0.006550833640513,24.339789101000065,0.428756993000036,24.472265575000051,0.512399345000063
COD_Tshopo_Kisangani_Yakusu_Yakungu,Tshopo,Kisangani,Yakusu,Yakungu,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_1449F22AD9,2024,CIESIN,multiple data sources,Tshopo_001,0.589995166089114,0.019691080685985,24.400749857000051,0.571290034000072,24.617076920000045,0.706298382000057
COD_Tshopo_Kisangani_Yakusu_Yalanga,Tshopo,Kisangani,Yakusu,Yalanga,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_853C47EF63,2024,CIESIN,multiple data sources,Tshopo_001,0.413356562094403,0.007843110077250,24.266996300000073,0.517060751000031,24.397001018000026,0.644070400000032
COD_Tshopo_Kisangani_Yakusu_Yalokombe,Tshopo,Kisangani,Yakusu,Yalokombe,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_0C8B017AAD,2024,CIESIN,multiple data sources,Tshopo_001,0.541040268222298,0.015857279915470,24.726306525000041,0.570622859000025,24.897935318000066,0.740955281000026
COD_Tshopo_Kisangani_Yakusu_Yalolia,Tshopo,Kisangani,Yakusu,Yalolia,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_B2AE9D76E9,2024,CIESIN,multiple data sources,Tshopo_001,1.120343035937401,0.038073485291885,24.583534339000039,0.643014586000049,24.871619564000071,1.024837847000072
COD_Tshopo_Kisangani_Yakusu_Yalongosa,Tshopo,Kisangani,Yakusu,Yalongosa,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_F4A329D7EE,2024,CIESIN,multiple data sources,Tshopo_001,0.821150730252621,0.026435860784676,24.642555046000041,0.598089236000021,24.907331629000055,0.867969196000047
COD_Tshopo_Kisangani_Yakusu_Yalotcha,Tshopo,Kisangani,Yakusu,Yalotcha,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_A28C46FC36,2024,CIESIN,multiple data sources,Tshopo_001,0.217667441637968,0.001819655432015,24.531269232000056,0.660699000000022,24.607602977000056,0.723513230000037
COD_Tshopo_Kisangani_Yakusu_Yanonge,Tshopo,Kisangani,Yakusu,Yanonge,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_78EFB239BF,2024,CIESIN,multiple data sources,Tshopo_001,0.442733701616907,0.006134340784074,24.610101739000072,0.523894664000068,24.741672441000048,0.610174876000031
COD_Tshopo_Kisangani_Yakusu_Yaokombo,Tshopo,Kisangani,Yakusu,Yaokombo,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_48195E8C1A,2024,CIESIN,multiple data sources,Tshopo_001,0.333823956944385,0.004275411030472,24.414820650000024,0.673585927000033,24.532882500000028,0.750138801000048
COD_Tshopo_Kisangani_Yakusu_Yaoseko,Tshopo,Kisangani,Yakusu,Yaoseko,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_3962758343,2024,CIESIN,multiple data sources,Tshopo_001,0.672450993523208,0.016733007113889,24.852479351000056,0.539041925000049,25.009090442000058,0.787979314000040
COD_Tshopo_Kisangani_Yakusu_Yaosenge,Tshopo,Kisangani,Yakusu,Yaosenge,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_850473191B,2024,CIESIN,multiple data sources,Tshopo_001,0.456801659077297,0.008947471677555,24.566282700000045,0.453627503000064,24.716487629000028,0.575969483000051
COD_Tshopo_Kisangani_Yakusu_Yaotike,Tshopo,Kisangani,Yakusu,Yaotike,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_FB08027DAE,2024,CIESIN,multiple data sources,Tshopo_001,0.460958451157254,0.007953278955621,24.350450484000078,0.487459907000073,24.476550588000066,0.621194325000033
COD_Tshopo_Kisangani_Yakusu_Yaselia,Tshopo,Kisangani,Yakusu,Yaselia,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_7725F928CD,2024,CIESIN,multiple data sources,Tshopo_001,1.074636268235277,0.028442067643141,24.519747715000051,0.690888344000030,24.789063496000040,1.036102060000076
COD_Tshopo_Kisangani_Yakusu_Yasendo,Tshopo,Kisangani,Yakusu,Yasendo,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_A76521F576,2024,CIESIN,multiple data sources,Tshopo_001,0.445665849030265,0.008224630633484,24.232700600000044,0.449579019000055,24.399129313000060,0.540382100000045
COD_Tshopo_Kisangani_Yakusu_Yawenda,Tshopo,Kisangani,Yakusu,Yawenda,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_480F5CFFC3,2024,CIESIN,multiple data sources,Tshopo_001,0.177927446355765,0.001898589441631,24.492774002000033,0.705895978000058,24.558568348000051,0.753922415000034
COD_Tshopo_Kisangani_Yakusu_Yelenge,Tshopo,Kisangani,Yakusu,Yelenge,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_058D95E6BE,2024,CIESIN,multiple data sources,Tshopo_001,0.285123557802868,0.003725407173873,25.045685489000050,0.556952527000021,25.124431358000038,0.638131575000045
COD_Tshopo_Kisangani_Yakusu_Yubo,Tshopo,Kisangani,Yakusu,Yubo,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yakusu,COD,GRID3_780371DD8E,2024,CIESIN,multiple data sources,Tshopo_001,0.369674506572312,0.006141900850186,24.950859861000026,0.547337484000025,25.075251059000038,0.632418907000044
COD_Tshopo_Kisangani_Yaleko_Itokola,Tshopo,Kisangani,Yaleko,Itokola,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_DF6DE1567C,2024,CIESIN,multiple data sources,Tshopo_001,0.710152466784042,0.019513658286756,24.253608966000058,0.114733633000071,24.447823400000061,0.302057500000046
COD_Tshopo_Kisangani_Yaleko_Likundu,Tshopo,Kisangani,Yaleko,Likundu,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_681E04957E,2024,CIESIN,multiple data sources,Tshopo_001,0.757068831687871,0.019698452005916,24.068225768000048,-0.327440390999925,24.261283325000022,-0.117011486999957
COD_Tshopo_Kisangani_Yaleko_Lisuma,Tshopo,Kisangani,Yaleko,Lisuma,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_04F2A31694,2024,CIESIN,multiple data sources,Tshopo_001,1.548042784876662,0.097638656329569,24.233781999000030,-0.652164394999943,24.595661800000073,-0.220540672999959
COD_Tshopo_Kisangani_Yaleko_Losanganya,Tshopo,Kisangani,Yaleko,Losanganya,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_8FB4147E03,2024,CIESIN,multiple data sources,Tshopo_001,1.128473337319565,0.035985274569211,24.399263714000028,0.068388737000021,24.646593100000075,0.342870964000042
COD_Tshopo_Kisangani_Yaleko_Saint-Nicolas,Tshopo,Kisangani,Yaleko,Saint Nicolas,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_40B22041E5,2024,CIESIN,multiple data sources,Tshopo_001,1.195661958803293,0.045876465886591,24.132868690000066,0.020634057000052,24.488942677000068,0.298840748000032
COD_Tshopo_Kisangani_Yaleko_Yahila,Tshopo,Kisangani,Yaleko,Yahila,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_3F710728CB,2024,CIESIN,multiple data sources,Tshopo_001,0.691815102535109,0.013971812804539,24.281507762000047,0.252276052000070,24.473780438000063,0.385700356000029
COD_Tshopo_Kisangani_Yaleko_Yainelo,Tshopo,Kisangani,Yaleko,Yainelo,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_244A629E7D,2024,CIESIN,multiple data sources,Tshopo_001,1.161253415517714,0.072968462558526,24.617872200000079,-0.039331799999957,25.027751361000071,0.294570600000043
COD_Tshopo_Kisangani_Yaleko_Yakamba,Tshopo,Kisangani,Yaleko,Yakamba,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_39E17A9731,2024,CIESIN,multiple data sources,Tshopo_001,0.956136924665446,0.027150097251064,24.533968283000036,-0.087940468999932,24.880964700000050,0.151212301000044
COD_Tshopo_Kisangani_Yaleko_Yakoko,Tshopo,Kisangani,Yaleko,Yakoko,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_544FC2536D,2024,CIESIN,multiple data sources,Tshopo_001,0.662028320411420,0.019490330223637,24.193289144000062,-0.235825218999935,24.407547700000066,-0.083922737999956
COD_Tshopo_Kisangani_Yaleko_Yalokombe,Tshopo,Kisangani,Yaleko,Yalokombe,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_B40C3D0945,2024,CIESIN,multiple data sources,Tshopo_001,0.398184602141803,0.006070194332418,24.056478870000035,-0.195512235999956,24.165444241000046,-0.093419080999979
COD_Tshopo_Kisangani_Yaleko_Yalokundola,Tshopo,Kisangani,Yaleko,Yalokundola,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_33F380B4C8,2024,CIESIN,multiple data sources,Tshopo_001,1.106440991720447,0.042886228946799,24.386283677000051,-0.311639399999933,24.733227860000056,0.004695672000025
COD_Tshopo_Kisangani_Yaleko_Yambela,Tshopo,Kisangani,Yaleko,Yambela,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_324CEE638D,2024,CIESIN,multiple data sources,Tshopo_001,1.073665192166947,0.043603226975991,24.712416900000051,0.153798665000068,25.037702500000023,0.442380053000022
COD_Tshopo_Kisangani_Yaleko_Yaolonga,Tshopo,Kisangani,Yaleko,Yaolonga,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_23C5603C7B,2024,CIESIN,multiple data sources,Tshopo_001,0.705434837692651,0.026011240343168,24.378844397000023,-0.333964884999943,24.577491900000041,-0.121370099999979
COD_Tshopo_Kisangani_Yaleko_Yaongama,Tshopo,Kisangani,Yaleko,Yaongama,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_F22CEE1E04,2024,CIESIN,multiple data sources,Tshopo_001,0.969487931339664,0.035294632198171,24.462519163000024,-0.138145239999972,24.809440410000036,0.113460499000041
COD_Tshopo_Kisangani_Yaleko_Yaongendja,Tshopo,Kisangani,Yaleko,Yaongendja,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_9F4035B82C,2024,CIESIN,multiple data sources,Tshopo_001,0.766373296665017,0.023135379152313,24.569586541000035,0.203740300000050,24.752079008000067,0.468799169000022
COD_Tshopo_Kisangani_Yaleko_Yaosio,Tshopo,Kisangani,Yaleko,Yaosio,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_1D00066F38,2024,CIESIN,multiple data sources,Tshopo_001,0.661023741385626,0.014034085077141,24.126167943000041,-0.372246487999973,24.292136734000053,-0.219682712999941
COD_Tshopo_Kisangani_Yaleko_Yasongo,Tshopo,Kisangani,Yaleko,Yasongo,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_297207D726,2024,CIESIN,multiple data sources,Tshopo_001,0.802252737323272,0.030276865807170,24.626642569000069,0.311477555000067,24.858040452000068,0.560511559000020
COD_Tshopo_Kisangani_Yaleko_Yatanda,Tshopo,Kisangani,Yaleko,Yatanda,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_E61D852629,2024,CIESIN,multiple data sources,Tshopo_001,0.594212398318059,0.015218321573910,24.131894523000028,-0.127966024999978,24.328503300000023,0.035245284000041
COD_Tshopo_Kisangani_Yaleko_Yatange,Tshopo,Kisangani,Yaleko,Yatange,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_D496C7D773,2024,CIESIN,multiple data sources,Tshopo_001,0.703137426846888,0.024927687199126,24.848033082000029,0.318484890000036,25.021612300000072,0.542808200000024
COD_Tshopo_Kisangani_Yaleko_Yatolema,Tshopo,Kisangani,Yaleko,Yatolema,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_33B2CD28AE,2024,CIESIN,multiple data sources,Tshopo_001,0.758974177429392,0.018751204864820,24.426949600000057,0.281211829000029,24.601540270000044,0.472624800000062
COD_Tshopo_Kisangani_Yaleko_Yatulia,Tshopo,Kisangani,Yaleko,Yatulia,COD_Tshopo,COD_Tshopo_Kisangani,COD_Tshopo_Kisangani_Yaleko,COD,GRID3_F6D66D76C5,2024,CIESIN,multiple data sources,Tshopo_001,0.833123063732954,0.022053685705135,24.172010000000057,-0.132029206999960,24.479642156000068,0.034128125000052
COD_Tshopo_Lokutu_Basali_Bagbetambi,Tshopo,Lokutu,Basali,Bagbetambi,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_E8A6711194,2024,CIESIN,multiple data sources,Tshopo_001,1.878780388090075,0.076657116674719,23.878869235000025,1.563563576000035,24.248523367000075,2.114902901000050
COD_Tshopo_Lokutu_Basali_Bakere,Tshopo,Lokutu,Basali,Bakere,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_986058457D,2024,CIESIN,multiple data sources,Tshopo_001,1.632410940137792,0.035249119391460,23.619286627000065,1.475713900000073,24.067558801000075,1.979701301000034
COD_Tshopo_Lokutu_Basali_Banyungu,Tshopo,Lokutu,Basali,Banyungu,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_A767F6EE9B,2024,CIESIN,multiple data sources,Tshopo_001,3.381629666910302,0.301129159630325,24.283277705000046,1.367945008000049,25.169884644000035,2.283503828000050
COD_Tshopo_Lokutu_Basali_Basali,Tshopo,Lokutu,Basali,Basali,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_3A513DA25E,2024,CIESIN,multiple data sources,Tshopo_001,0.723525929732172,0.022191181586609,23.812946773000078,1.472464488000071,24.011682809000035,1.673419418000037
COD_Tshopo_Lokutu_Basali_Bogbogbo,Tshopo,Lokutu,Basali,Bogbogbo,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_BF7EE1A2A9,2024,CIESIN,multiple data sources,Tshopo_001,0.822499343982432,0.023410421613793,24.301758939000024,1.559700739000050,24.579420401000050,1.795474242000068
COD_Tshopo_Lokutu_Basali_Bolika,Tshopo,Lokutu,Basali,Bolika,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_3C684752E4,2024,CIESIN,multiple data sources,Tshopo_001,0.466332245345872,0.011188179499306,24.005308224000032,1.676691483000070,24.150219666000055,1.820630658000027
COD_Tshopo_Lokutu_Basali_Bombongo,Tshopo,Lokutu,Basali,Bombongo,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_02F4150514,2024,CIESIN,multiple data sources,Tshopo_001,2.117924519827306,0.149626445239304,24.245872134000024,1.651659915000039,24.733544675000076,2.282521995000025
COD_Tshopo_Lokutu_Basali_Bongbola,Tshopo,Lokutu,Basali,Bongbola,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_396551068B,2024,CIESIN,multiple data sources,Tshopo_001,2.040048605267061,0.122576252298613,24.057926400000042,1.667630787000064,24.438466336000033,2.280862787000046
COD_Tshopo_Lokutu_Basali_Bunga,Tshopo,Lokutu,Basali,Bunga,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_69E8A0BD50,2024,CIESIN,multiple data sources,Tshopo_001,0.858779710510268,0.039161956529772,23.868371365000030,1.385978511000076,24.158863990000043,1.583684434000020
COD_Tshopo_Lokutu_Basali_Lileko,Tshopo,Lokutu,Basali,Lileko,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_51EDAD5F6A,2024,CIESIN,multiple data sources,Tshopo_001,1.001609226212750,0.035488549017445,24.005018448000044,0.960560342000065,24.332664293000050,1.190485109000065
COD_Tshopo_Lokutu_Basali_Mongandjo,Tshopo,Lokutu,Basali,Mongandjo,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_687850B475,2024,CIESIN,multiple data sources,Tshopo_001,1.719216634205597,0.090357067771621,24.108864730000050,1.140999746000034,24.481433553000045,1.666468300000020
COD_Tshopo_Lokutu_Basali_Yambomba,Tshopo,Lokutu,Basali,Yambomba,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_2DD9A7EC5D,2024,CIESIN,multiple data sources,Tshopo_001,0.683948929097079,0.018289823657724,24.015490731000057,1.235910723000075,24.204577275000076,1.409342198000047
COD_Tshopo_Lokutu_Basali_Yambula,Tshopo,Lokutu,Basali,Yambula,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_4D1342E275,2024,CIESIN,multiple data sources,Tshopo_001,1.041304896638934,0.021804855691014,23.679551926000045,1.637305649000041,24.048351407000041,1.978247311000075
COD_Tshopo_Lokutu_Basali_Yangbulu,Tshopo,Lokutu,Basali,Yangbulu,COD_Tshopo,COD_Tshopo_Lokutu,COD_Tshopo_Lokutu_Basali,COD,GRID3_0FB7714919,2024,CIESIN,multiple data sources,Tshopo_001,1.055480175641268,0.024958179009884,23.635953000000029,1.678854445000070,24.009440906000066,1.975299958000051
